rating,acidity_structure,aftertaste,aroma,body,flavor,agtron,coffee_origin,est_price,roast_level,roaster,roaster_location
95,,8.0,10.0,9.0,9.0,53/76,"Valle del Cauca growing region, Colombia.",,Medium-Light,Blue Bottle Coffee,"Oakland, California"
95,,9.0,9.0,9.0,9.0,62/75,"Aleta Wondo, Sidama (also Sidamo) growing region, southern Ethiopia.",,Medium-Light,Blue Bottle Coffee,"Oakland, California"
92,,8.0,9.0,8.0,9.0,50/58,"Rulindo District, northern Rwanda.",$14.50/12 ounces,Medium,Flight Coffee Co.,"Bedford, New Hampshire"
91,,8.0,8.0,8.0,9.0,56/70,"Chichontepec growing region, El Salvador.",$14.36/12 ounces,Medium-Light,Path Coffee Roasters,"Port Chester, New York"
90,,8.0,8.0,8.0,8.0,62/76,Northern Thailand.,US $15.00/8 ounces,Medium-Light,Moriah Coffee,"Taoyuan, Taiwan"
92,,8.0,8.0,9.0,9.0,57/71,"Lintong growing region, northern Sumatra, Indonesia.",$14.25/12 ounces,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
94,,8.0,9.0,9.0,9.0,53/70,"Nyeri County, central Kenya.",$19.95/12 ounces,Medium-Light,Klatch Coffee,"Los Angeles, California"
89,,7.0,8.0,8.0,8.0,39/44,Indonesia; Central America.,$15.99/16 ounces,Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
91,,8.0,8.0,8.0,9.0,52/72,"Saraguru growing region, southern Ecuador.",$22.00/12 ounces,Medium-Light,Spyhouse Coffee Roasting,"Minneapolis, Minnesota"
92,,8.0,9.0,8.0,9.0,59/79,"Nueva Segovia growing region, Nicaragua.",$13.99/12 ounces,Medium-Light,Giv COFFEE,"Torrington, Connecticut"
92,,8.0,9.0,8.0,9.0,51/73,"Murang’a County, Central Kenya.",$18.00/12 ounces,Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
93,,8.0,9.0,8.0,9.0,60/82,"Valle del Cauca growing region, Colombia.",$17.95/12 ounces,Light,Equator Coffees & Teas,"San Rafael, California"
93,,8.0,9.0,8.0,9.0,60/78,"Palencia, central Guatemala.",$22.78/12 ounces,Medium-Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
94,,9.0,9.0,9.0,9.0,72/87,"Acatenango growing region, Guatemala.",$22.00/8 ounces,Light,Revel Coffee,"Billings, Montana."
94,,9.0,9.0,8.0,9.0,61/81,"El Salto, Boquete growing region, Panama.",$47.00/8 ounces,Light,Temple Coffee and Tea,"Sacramento, California"
94,,9.0,9.0,9.0,9.0,56/73,"San Fernando, Nueva Segovia region, Nicaragua.",$18.00/12 ounces,Medium-Light,Old Soul Co.,"Sacramento, California"
95,,9.0,9.0,9.0,9.0,61/77,"Holualoa, North Kona growing district, “Big Island” of Hawaii.",$34.95/8 ounces,Medium-Light,Hula Daddy,"Holualoa, Hawaii"
95,,9.0,9.0,9.0,9.0,42/63,"Boquete growing region, western Panama.",$33.95/12 ounces,Medium,Geisha Coffee Roaster,"Longwood, Florida"
90,,8.0,8.0,8.0,8.0,55/80,"San Marcos, Tarrazu growing region, central Costa Rica.",$14.00/12 ounces,Medium-Light,BeanFruit Coffee Co.,"Jackson, MIssissippi"
91,,7.0,9.0,9.0,9.0,54/67,"Konga District, Yirgacheffe growing region, southern Ethiopia.",$450 NTD/100 grams,Medium,ChacolaTAY,"Taichung City, Taiwan"
91,,8.0,9.0,8.0,9.0,49/60,Central Kenya.,NTD $1800/16 ounces,Medium,CofFeeling,"Kaohsiung City, Taiwan"
93,,8.0,9.0,8.0,9.0,59/77,"Sidamo (also Sidama) growing region, southern Ethiopia.",$450 NTD/100 grams,Medium-Light,ChacolaTAY,"Taichung City, Taiwan"
94,,8.0,9.0,9.0,9.0,52/68,"Yirgacheffe growing region, southern Ethiopia.",NTD $1000/16 ounces,Medium,CofFeeling,"Kaohsiung City, Taiwan"
95,,8.0,9.0,9.0,10.0,47/62,Central Kenya.,NTD$ 1600 / 16 ounces,Medium,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan"
91,,8.0,8.0,8.0,9.0,59/80,"Valle de Cauca Department, southwestern Colombia.",$14.95/12 ounces,Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
92,,8.0,8.0,9.0,9.0,53/73,"Wahgi Valley, Western Highlands, Papua New Guinea.",$13.95/12 ounces,Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
93,,9.0,9.0,8.0,9.0,51/77,"Nyeri County, Central Highlands, Kenya.",$17.50/12 ounces,Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
94,,9.0,9.0,8.0,9.0,56/76,"Konga District, Yirgacheffe growing region, southern Ethiopia.",$16.95/12 ounces,Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
91,,8.0,9.0,8.0,8.0,63/80,"Pitalito, Huila Department, southwestern Colombia.",$14.25/12 ounces,Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,,8.0,9.0,9.0,9.0,41/51,Not disclosed.,$12.95/12 ounces,Medium-Dark,Paradise Roasters,"Ramsey, Minnesota"
95,,9.0,9.0,9.0,9.0,54/78,"Northern Sumatra, Indonesia.",$18.50/12 ounces,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,,8.0,9.0,8.0,9.0,63/85,"Murang’a County, central Kenya.",$14.50/12 ounces,Light,Revel Coffee,"Billings, Montana."
93,,8.0,9.0,8.0,9.0,53/66,South America; Africa.,$12.75/12 ounces,Medium,Revel Coffee,"Billings, Montana."
88,,7.0,7.0,8.0,8.0,55/86,"Yunnan Province, China.",RMB $60/125 grams,Medium-Light,ManLao River Coffee Company,"Pu’Er, Yunnan Province, China"
92,,7.0,9.0,9.0,9.0,56/76,"Central Valley growing region, Costa Rica.",$16.00/16 ounces,Medium-Light,Kakalove Cafe,"Chia-Yi, Taiwan"
88,,7.0,8.0,8.0,8.0,49/58,"Eastern Java, Indonesia.",$12.99/12 ounces,Medium,Allegro Coffee,"Berkeley, California"
90,,7.0,9.0,8.0,8.0,50/63,"Toraja growing region, south-central Sulawesi, Indonesia.",$12.99/12 ounces,Medium,Allegro Coffee,"Berkeley, California"
93,,8.0,9.0,8.0,9.0,66/93,"Silla Del Pando, Volcan, Panama.",$47.45/12 ounces,Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
93,,8.0,9.0,9.0,9.0,55/67,"Tarrazu growing region, central Costa Rica.",$12.99/12 ounces,Medium-Light,Allegro Coffee,"Berkeley, California"
94,,9.0,9.0,8.0,9.0,64/89,"Sidamo (also Sidama) growing region, southern Ethiopia.",$30.95/12 ounces,Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
94,,9.0,9.0,8.0,9.0,54/66,"Nyeri County, Central Highlands, Kenya.",$12.99/12 ounces,Medium,Allegro Coffee Roasters,"Berkeley, California"
95,,9.0,9.0,9.0,9.0,74/101,"Silla Del Pando, Volcan, Panama.",$72.45/12 ounces,Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
95,,9.0,10.0,9.0,9.0,51/67,"Yirgacheffe growing region, southern Ethiopia.",$30.00/12 ounces,Medium,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
90,,8.0,8.0,8.0,8.0,55/63,Ethiopia; Guatemala; Brazil; Colombia; Rwanda.,TWD $500 / 225 grams,Medium,Comestible Master Company,"Taichung, Taiwan"
90,,8.0,8.0,8.0,8.0,52/75,"Huehuetenango growing region, Guatemala.",$14.00/12 ounces,Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
91,,8.0,8.0,8.0,9.0,43/54,Guatemala; Brazil.,TWD $400 / 225 grams,Medium-Dark,Comestible Master Company,"Taichung, Taiwan"
92,,9.0,8.0,8.0,9.0,54/63,Guatemala; Brazil.,TWD $600 / 225 grams,Medium,Comestible Master Company,"Taichung, Taiwan"
93,,8.0,9.0,8.0,9.0,54/78,"Nyeri County, Central Highlands, Kenya.",$16.75/12 ounces,Medium-Light,Chocolate Fish Coffee Roasters,"Sacramento, California"
91,,8.0,9.0,8.0,8.0,65/80,"California, USA.",$27.00/5 ounces,Light,Good Land Organics,"Goleta, California"
93,,9.0,8.0,9.0,9.0,54/67,Kenya; Guatemala.,$17.50/16 ounces,Medium,Velton's Coffee,"Everett, Washington"
89,,8.0,8.0,8.0,8.0,37/45,"Northern Sumatra, Indonesia",$14.99/16 ounces,Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
89,,8.0,8.0,7.0,8.0,50/58,"Central Blue Mountains, eastern Jamaica.",$24.99/10 ounces,Medium,Green Mountain Coffee,"Waterbury, Vermont"
93,,8.0,9.0,9.0,9.0,52/66,"Holualoa, North Kona growing district, Hawaii.",$59.95/16 ounces,Medium,Hula Daddy,"Holualoa, Hawaii"
92,,8.0,8.0,8.0,9.0,56/78,"Huehuetenango growing region, Guatemala.","NT $2,000/8 ounces",Medium-Light,Fong Da Coffee,"Taipei, Taiwan"
93,,8.0,9.0,8.0,9.0,54/68,"Huehuetenango growing region, Guatemala.",$15.95/12 ounces,Medium-Light,Seattle Coffee Works,"Seattle, Washington"
92,,9.0,9.0,8.0,8.0,56/74,"West Valley growing region, Costa Rica.",$14.50/12 ounces,Medium-Light,Flight Coffee Co.,"Bedford, New Hampshire"
92,,7.0,9.0,9.0,9.0,55/65,"Tarrazu growing region, central Costa Rica",$16.00/12 ounces,Medium,Bard Coffee,"Portland, Maine"
92,,8.0,7.0,9.0,10.0,44/47,Northern Rwanda,$14.95/12 ounces,Medium-Dark,Paradise Roasters,"Ramsey, Minnesota"
92,,9.0,8.0,9.0,9.0,62/80,"Lintong growing region, northern Sumatra, Indonesia.",$13.50/12 ounces,Light,Flight Coffee Co.,"Bedford, New Hampshire"
91,,9.0,8.0,8.0,8.0,57/72,"Vilcabamba, Loja Province, southern Ecuador.",$22.00/12 ounces,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,,8.0,9.0,9.0,9.0,49/65,Southern Ethiopia.,NT $1300/16 ounces,Medium,Cafe Est,"New Taipei City, Taiwan"
92,,8.0,8.0,8.0,9.0,49/62,"Loja Province, Ecuador",$14.95/12 ounces,Medium,Kean Coffee,"Newport Beach, California"
92,,8.0,9.0,8.0,9.0,64/88,"Central Bali, Indonesia",$14.45/12 ounces,Light,Seattle Coffee Works,"Seattle, Washington"
92,,8.0,9.0,8.0,9.0,61/79,"Vilcabamba, Loja Province, southern Ecuador.",$16.85/12 ounces,Medium-Light,Fratello Coffee Roasters,"Calgary, Alberta, Canada"
89,,7.0,9.0,8.0,8.0,35/39,Not disclosed.,$12.95/16 ounces,Dark,The Beanery Coffee Roasters,"Valdosta, Georgia"
87,,8.0,7.0,8.0,7.0,53/79,Colombia,$15.50/12 ounces,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,,8.0,9.0,9.0,10.0,58/76,Kenya; Yirgacheffe region of Ethiopia; other undisclosed origins.,NTD $500/8 ounces,Medium-Light,GreenAlives,"New Taipei City, Taiwan"
94,,8.0,9.0,9.0,9.0,61/81,"Yirgacheffe growing region, southern Ethiopia.",NTD $400/8 ounces,Light,GreenAlives,"New Taipei City, Taiwan"
93,,8.0,9.0,8.0,9.0,49/62,"Santa Barbara Department, Honduras.",$18.00/12 ounces,Medium,Victrola Coffee Roasters,"Seattle, Washington"
94,,8.0,10.0,9.0,9.0,55/75,"Silla Del Pando, Volcan, Panama.",$40.00/100 grams,Medium-Light,Knockbox Coffee,"Hong Kong, China"
91,,8.0,8.0,9.0,8.0,52/61,"Hoja Blanca growing region, Huehuetenango Department, Guatemala.",$15.75/12 ounces,Medium,Coffea Roasterie,"Sioux Falls, South Dakota"
90,,8.0,8.0,8.0,8.0,38/43,Not disclosed.,E 11.90/220 grams,Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
90,,8.0,8.0,8.0,8.0,38/44,Not disclosed.,E 11.90/220 grams,Medium-Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
90,,8.0,8.0,9.0,8.0,35/39,Not disclosed.,E 11.90/220 grams,Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
93,,8.0,9.0,9.0,9.0,50/62,"Pocos de Caldas, Brazil.",$12.95/12 ounces,Medium,Paradise Roasters,"Ramsey, Minnesota"
93,,9.0,9.0,8.0,9.0,49/57,Central Kenya,"NTD $1,400/16 ounces",Medium,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan"
93,,8.0,9.0,8.0,9.0,47/64,Philippines.,$54.99/3.5 ounces,Medium,Faustino Coffee,"Ontario, California"
92,,9.0,8.0,8.0,9.0,53/72,"Karatina district, Nyeri growing region, Kenya.",$19.95/12 ounces,Medium-Light,Klatch Coffee,"Los Angeles, California"
94,,8.0,9.0,9.0,9.0,53/63,"Mukurweini District, Central Kenya.",$18.00/12 ounces,Medium,Victrola Coffee Roasters,"Seattle, Washington"
92,,8.0,8.0,8.0,9.0,55/69,"Nyeri growing region, south-central Kenya",$14.95/12 ounces,Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
93,,9.0,9.0,8.0,8.0,42/51,Central Kenya.,$12.99/12 ounces,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
91,,7.0,9.0,8.0,9.0,46/55,Northern Thailand.,CAD $55.00/50 g.,Medium-Dark,Doi Chaang Coffee,"Vancouver, British Columbia, Canada"
93,,8.0,9.0,9.0,8.0,43/55,"Chiang Rai, northern Thailand.",THB $250/250 grams,Medium-Dark,Bluekoff Company,"Bangkok, Thailand"
90,,8.0,8.0,8.0,8.0,41/46,"Antigua growing region, Guatemala; Yirgacheffe growing region, southern Ethiopia; Mandheling growing region, northern Sumatra, Indonesia.",NTD $360/16 ounces,Medium-Dark,Creation Food Co.,"Taipei City, Taiwan"
91,,8.0,9.0,9.0,8.0,37/43,"Colombia; Huehuetenango growing region, Guatemala.",NTD $450/16 ounces,Dark,Creation Food Co.,"Taipei City, Taiwan"
91,,8.0,9.0,8.0,8.0,39/45,"Yirgacheffe growing region, southern Ethiopia; Cerrado growing region, Minas Gerais State, Brazil.",NTD $504/16 ounces,Medium-Dark,Creation Food Co.,"Taipei City, Taiwan"
87,,7.0,8.0,7.0,8.0,41/61,Not disclosed.,$14.99/16 ounces,Medium,Caribou Coffee,"Minneapolis, Minnesota"
89,,7.0,8.0,8.0,8.0,52/61,Colombia,$14.99/16 ounces,Medium,Caribou Coffee,"Minneapolis, Minnesota"
90,,8.0,8.0,8.0,8.0,56/72,South-central Kenya.,$17.50/12 ounces,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
91,,8.0,8.0,8.0,8.0,52/66,Not disclosed.,NTD $400/8 ounces,Medium, Caldi Coffee,"Tao-yuan City, Taiwan"
91,,7.0,9.0,8.0,9.0,55/68,"Antigua growing region, central Guatemala.",$13.99/12 ounces,Medium-Light,Mystic Monk Coffee,"Clark, Wyoming"
92,,8.0,8.0,9.0,9.0,57/74,"Southern Tolima Department, south-central Colombia",$22.99/12 ounces,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,,8.0,10.0,8.0,10.0,59/69,"Lintong growing region, northern Sumatra, Indonesia.",$16.20/12 ounces,Medium-Light,Bard Coffee,"Portland, Maine"
94,,9.0,8.0,9.0,9.0,56/73,"Yirgacheffe growing district, southern Ethiopia.",$14.99/12 ounces,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
92,,8.0,9.0,8.0,8.0,45/55,Rwanda,$13.00/12 ounces,Medium-Dark,Big Creek Coffee Roasters,"Hamilton, Montana"
93,,8.0,9.0,9.0,9.0,56/73,"Nueva Segovia, Nicaragua.",$13.95/12 ounces,Medium-Light,Klatch Coffee,"Los Angeles, California"
92,,8.0,8.0,8.0,9.0,61/78,"Lake Atitlan growing region, Guatemala.",$17.75/12 ounces,Medium-Light,George Howell Coffee Company,"Acton, Massachusetts"
92,,8.0,8.0,9.0,9.0,47/54,Burundi,$12.99/12 ounces,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
93,,8.0,9.0,9.0,9.0,57/75,"Yirgacheffe growing region, southern Ethiopia.",$18.00/12 ounces,Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
91,,8.0,8.0,8.0,9.0,60/72,"San Agustín growing region, Huila Department, southwestern Colombia.",$13.95/12 ounces,Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
94,,8.0,9.0,8.0,10.0,57/72,"Gera District of Oromia Region, western Ethiopia.",$21.00/12 ounces,Medium-Light,George Howell Coffee Company,"Acton, Massachusetts"
95,,9.0,9.0,9.0,9.0,49/69,"Nyeri growing region, south-central Kenya",$16.00/12 ounces,Medium,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
94,,8.0,9.0,9.0,9.0,46/55,Burundi,$13.99/12 ounces,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
96,,9.0,9.0,9.0,10.0,66/86,"Boquete growing region, western Panama",,Light,George Howell Coffee Company,"Acton, Massachusetts"
93,,8.0,9.0,8.0,10.0,57/70,"Island of Flores, Indonesia.",$17.00/12 ounces,Medium-Light,Cafe Virtuoso,"San Diego, California"
91,,8.0,8.0,8.0,9.0,51/63,"Valle del Cauca growing region, Colombia.",$12.99/12 ounces,Medium,Conscious Coffee,"Boulder, Colorado"
91,,8.0,8.0,9.0,8.0,37/68,Brazil; Central America; Sumatra.,$14.95/12 ounces,Medium,Seattle Coffee Works,"Seattle, Washington"
92,,7.0,9.0,9.0,9.0,54/67,"Guji Zone, Sidama Province, southern Ethiopia.",$13.50/12 ounces,Medium,Flight Coffee Co.,"Bedford, New Hampshire"
92,,8.0,9.0,8.0,9.0,60/76,Burundi,$13.99/12 ounces,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
94,,8.0,10.0,8.0,9.0,56/78,"Yirgacheffe growing region, southern Ethiopia.",$14.99/12 ounces,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
92,,8.0,9.0,8.0,9.0,57/77,"Volcan de Santa Ana regioin, El Salvador.",$14.99/12 ounces,Medium-Light,OQ Coffee Co.,"New Brunswick, New Jersey"
92,,8.0,8.0,9.0,9.0,63/85,"Narino Department, southern Colombia",$16.99/12 ounces,Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
93,,8.0,9.0,9.0,9.0,67/81,"Huila Department, southwestern Colombia.",$12.99/12 ounces,Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,,8.0,8.0,9.0,9.0,61/80,"Altamira, southern Costa Rica.",$20.00/12 ounces,Medium-Light,OQ Coffee Co.,"New Brunswick, New Jersey"
93,,9.0,9.0,8.0,9.0,59/74,"Huehuetenango growing region, Guatemala.",$24.95/10 ounces,Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
85,,7.0,7.0,7.0,7.0,30/47,Not disclosed.,$13.95/16 ounces,Dark,TruCup Coffee,"Seattle, Washington"
87,,8.0,7.0,7.0,8.0,25/37,Not disclosed.,$13.95/16 ounces,Very Dark,TruCup Coffee,"Seattle, Washington"
90,,8.0,8.0,8.0,9.0,45/54,"Trujillo, Valle del Cauca, Colombia.",$39.99/16 ounces,Medium-Dark,Flamenco Organic Coffee,"Minneapolis, Minnesota"
93,,8.0,9.0,9.0,9.0,41/51,"Puna District, ""Big Island"" of Hawaii",$25.00/6 ounces,Medium-Dark,Big Island Coffee Roasters,"Mountain View, Hawaii"
93,,8.0,8.0,9.0,9.0,59/81,"Loja Province, Ecuador",$13.50/12 ounces,Medium-Light,Equator Coffees & Teas,"San Rafael, California"
93,,8.0,9.0,9.0,9.0,59/76,"Cajamarca growing region, Peru.",$11.75/12 ounces,Medium-Light,Wonderstate Coffee,"Viroqua, Wisconsin"
93,,8.0,9.0,8.0,9.0,51/71,"Carnavi Province, La Paz Department, Bolivia.",$15.00/12 ounces,Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
93,,8.0,9.0,8.0,9.0,57/76,"Puno Province, southeastern Peru.",$17.75/12 ounces,Medium-Light,Bird Rock Coffee Roasters,"La Jolla, California"
92,,9.0,8.0,8.0,9.0,58/78,"Caranavi Province, La Paz Department, Bolivia.",$17.28/12 ounces,Medium-Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
91,,8.0,8.0,8.0,9.0,52/64,"Carnavi Province, La Paz Department, Bolivia.",$16.99/8 ounces,Medium,The WestBean Coffee Roasters,"San Diego, California"
90,,8.0,8.0,8.0,8.0,53/64,"Cajamarca growing region, Peru.",$15.25/16 ounces,Medium,Sunergos Coffee,"Louisville, Kentucky"
90,,8.0,8.0,8.0,8.0,55/78,"Caranavi Province, La Paz Department, Bolivia.",$14.00/8 ounces,Medium-Light,Marcheur Roaster,"Taipei City, Taiwan"
90,,7.0,9.0,8.0,8.0,50/62,"Caranavi Province, La Paz Department, Bolivia.",NTD $400/8 ounces,Medium,CafeTaster,"I-Lan City, Taiwan"
88,,7.0,8.0,8.0,8.0,34/41,Northern Thailand.,THB $200/250 grams,Dark,Homlamoon Coffee,"Bangkok, Thailand"
91,,7.0,8.0,8.0,9.0,64/86,"Kona growing region, ""Big Island"" of Hawaii.",$36.95/12 ounces,Light,Paradise Roasters,"Ramsey, Minnesota"
93,,9.0,8.0,8.0,9.0,57/72,"Eastern Highlands Province, Papua New Guinea",$12.00/12 ounces,Medium-Light,Flight Coffee Co.,"Bedford, New Hampshire"
93,,8.0,9.0,9.0,9.0,54/69,"Caranavi Province, La Paz Department, Bolivia.",$19.99/12 ounces,Medium-Light,Bird Rock Coffee Roasters,"La Jolla, California"
94,,9.0,9.0,8.0,9.0,55/79,"San Miguel Department, El Salvador.",$16.95/12 ounces,Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
95,,8.0,9.0,9.0,10.0,56/73,"Nyamasheke District, Rwanda.",$14.00/12 ounces,Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
95,,9.0,9.0,8.0,10.0,45/67,"Muranga District, central Kenya.",$13.00/12 ounces,Medium,Flight Coffee Co.,"Bedford, New Hampshire"
96,,9.0,10.0,9.0,9.0,52/73,"Nekempte District, Oromia Region, western Ethiopia.",$18.00/12 ounces,Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
92,,8.0,9.0,8.0,9.0,56/77,"Puno Province, southeastern Peru.",$15.00/12 ounces,Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
87,,8.0,8.0,7.0,7.0,40/44,South America,$12.00/16 ounces,Medium-Dark,Early Bird Coffee Roasters,"Woodinville, Washington"
90,,9.0,8.0,8.0,8.0,40/55,"Morobe Province, Papua New Guinea.",$13.95/12 ounces,Medium-Dark,Groundwork Coffee,"North Hollywood, California"
91,,9.0,8.0,8.0,9.0,52/61,"Caranavi Province, west-central Bolivia.",$13.50/12 ounces,Medium,Flight Coffee Co.,"Bedford, New Hampshire"
92,,8.0,8.0,9.0,9.0,53/68,"Canton Illimani, Caranavi Province, west-central Bolivia.",$16.00/12 ounces,Medium,Water Avenue Coffee Company,"Portland, Oregon"
91,,8.0,8.0,8.0,9.0,57/76,"Chiapas State, Mexico",$12.95/12 ounces,Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
90,,8.0,8.0,8.0,8.0,60/76,"Cajamarca growing region, Peru.",$14.95/12 ounces,Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
93,,9.0,9.0,8.0,9.0,57/66,"Jiwaka Province, western highlands of Papua New Guinea.",$14.95/12 ounces,Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
92,,9.0,8.0,8.0,9.0,50/57,"Kirambo, Karongi District, Rwanda.",$13.50/12 ounces,Medium,Flight Coffee Co.,"Bedford, New Hampshire"
93,,9.0,8.0,9.0,9.0,48/57,Not disclosed.,$12.99/12 ounces,Medium,JBC Coffee Roasters,"Madison, Wisconsin"
94,,9.0,9.0,8.0,9.0,53/66,"Gedeo Zone, southern Ethiopia.",$24.95/16 ounces,Medium,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
90,,8.0,9.0,7.0,8.0,0/43,Kenya.,$16.49/24 K-Cups,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
90,,8.0,8.0,8.0,8.0,0/41,"Northern Sumatra, Indonesia",$16.49/24 K-Cups,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
89,,7.0,8.0,8.0,8.0,0/51,Not disclosed.,$16.49/24 K-Cups,Very Dark,Coffee People,"Waterbury, Vermont"
89,,8.0,7.0,8.0,8.0,0/44,Central America; Indonesia,$18.49/24 K-Cups,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
88,,7.0,8.0,8.0,8.0,0/37,Ethiopia; Sumatra; Papua New Guinea; Colombia.,$9.99/12 K-Cups,Very Dark,Starbucks Coffee,"Seattle, Washington"
87,,7.0,7.0,8.0,8.0,0/55,Not disclosed.,$14.99/14 single-serve capsules,Very Dark,Mystic Monk Coffee,"Clark, Wyoming"
87,,7.0,8.0,7.0,8.0,0/38,Not disclosed.,$18.49/24 K-Cups,Very Dark,Caribou Coffee,"Minneapolis, Minnesota"
87,,7.0,7.0,8.0,8.0,0/37,"Sumatra, Indonesia.",$9.99/12 K-Cups,Very Dark,Starbucks Coffee,"Seattle, Washington"
86,,7.0,7.0,8.0,7.0,0/41,Colombia,$7.99/12 single-serve capsules,Very Dark,Folgers,"Orrville, Ohio"
86,,7.0,7.0,7.0,8.0,0/47,Colombia,$16.49/24 K-Cups,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
85,,7.0,7.0,7.0,7.0,0/47,Indonesia; Central America; South America.,$18.49/24 K-Cups,Very Dark,Caribou Coffee,"Minneapolis, Minnesota"
84,,6.0,7.0,7.0,7.0,0/63,Not disclosed.,$8.49/12 single-serve pods,Very Dark,Gevalia Kaffe,"Gavle, Sweden"
90,,8.0,8.0,8.0,8.0,52/74,"West Valley growing region, Costa Rica.",$14.00/12 ounces,Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
91,,8.0,8.0,8.0,9.0,51/60,Southern Malawi.,$14.50/12 ounces,Medium,Kean Coffee,"Newport Beach, California"
92,,8.0,8.0,8.0,9.0,51/60,"Cauca Department, Colombia; Illubabor, Ethiopia; Santa Ana region, El Salvador.",HK $98/165 grams,Medium,The Coffee Academics,"Hong Kong, China"
93,,8.0,9.0,8.0,9.0,52/65,"Caranavi Province, La Paz Department, Bolivia.",$14.75/12 ounces,Medium,Kean Coffee,"Newport Beach, California"
